# name: AS Org
# date: 201101
# program start time: 2014-07-20 03:04:39
# file creation time: 2014-07-20 03:04:40
# exe:build-as_org2info.pl
#    argument: -w /project/as2org/families.txt
#    argument: -D 201101
#    argument: /data/external/whois-database-dumps/201101/20110131.delegated-afrinic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-apnic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-arin.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-lacnic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-iana.txt.gz
# format:org_id|changed|org_name|country|source
21266|20091110|EESNET-AS|@aut-21266-RIPE|RIPE
21267|20090707|IZR-AS|@aut-21267-RIPE|RIPE
21269|20011011|Progon|@aut-21269-RIPE|RIPE
21270|20100520|RTELEKOM-AS|@family-3404|RIPE
21271|20070125|SOTELMABGP|ORG-SOMT1-AFRINIC|AFRINIC
21272|20070413|DANONE-GROUP|@aut-21272-RIPE|RIPE
21273|20011011|CELERIS|@aut-21273-RIPE|RIPE
21274|20101125|BAS-NET-AS|@aut-21274-RIPE|RIPE
21275|20100421|KOMPANIYA-METALLINVEST-AS|@family-17891|RIPE
21276|20011016|STORTEXT-UK-AS|@aut-21276-RIPE|RIPE
21277|20081009|NWRZ|@family-1713|RIPE
21278|20011015|GECOS-AS|@aut-21278-RIPE|RIPE
21280|20070207|SWIFTGLOBAL-AS|ORG-SGKL1-AFRINIC|AFRINIC
21281|20061128|FINFORT-AS|@aut-21281-RIPE|RIPE
21282|20101201|KAZNIC-AS|@aut-21282-RIPE|RIPE
21283|20050927|SIMOBIL-AS|@aut-21283-RIPE|RIPE
21284|20091021|VIVODI-AS|@aut-21284-RIPE|RIPE
21285|20101221|TELEKOM2-AT|@family-104|RIPE
21286|20090909|GETRONICS-AS|@family-3402|RIPE
21287|20100928|ITN-AS|@aut-21287-RIPE|RIPE
21288|20080827|SPRINTNET|@aut-21288-RIPE|RIPE
21289|20011018|ROSTOVTELECOM-AS|@aut-21289-RIPE|RIPE
21290|20011018|NAUTA-AS|@aut-21290-RIPE|RIPE
21291|20100113|OMEGABANK|@family-17885|RIPE
21292|20011018|AS-ALKARIA|@aut-21292-RIPE|RIPE
21293|20050131|ASN-NRK|@aut-21293-RIPE|RIPE
21294|20101104|IDILIS|@family-547|RIPE
21295|20100125|ULTRASPB_AS|@family-4910|RIPE
21296|20021218|ASN-PwC-UK|@aut-21296-RIPE|RIPE
21297|20070219|OSE-AS|@aut-21297-RIPE|RIPE
21298|20011024|IHOUSE-AS|@aut-21298-RIPE|RIPE
21299|20080317|ORBITA-PLUS-AS|@aut-21299-RIPE|RIPE
21300|20101126|ACCESSNET|@family-17880|RIPE
21301|20011024|RBS-FM-AS|@aut-21301-RIPE|RIPE
21302|20011024|Fast-Path-E|@aut-21302-RIPE|RIPE
21303|20100506|lemon42|@family-17878|RIPE
21304|20040218|CARREFOUR|@aut-21304-RIPE|RIPE
21305|20090630|IPTEL-AS|@aut-21305-RIPE|RIPE
21306|20040109|CarrefourBoulogne|@aut-21306-RIPE|RIPE
21307|20050218|ASEpiclink|@aut-21307-RIPE|RIPE
21308|20011025|BUG-AS|@aut-21308-RIPE|RIPE
21309|20110121|CASAWEB-AS|@aut-21309-RIPE|RIPE
21310|20100319|ASN-SATELLITE|@aut-21310-RIPE|RIPE
21311|20100421|ASN-KRAFTSVIAZ|@aut-21311-RIPE|RIPE
21312|20101228|CHEREDA-SM-AS|@aut-21312-RIPE|RIPE
21313|20080102|ASN-GNR|@family-25712|RIPE
21314|20110117|MULTIKABEL|@family-25711|RIPE
21315|20101027|ENNE-SOLUTIONS|@family-17873|RIPE
21316|20030411|NEXT-COMPUTER|@aut-21316-RIPE|RIPE
21317|20011016|INTERNETMEDIA-AS|@aut-21317-RIPE|RIPE
21318|20100202|OpenPeering|@aut-21318-RIPE|RIPE
21320|20091207|EUMEDCONNECT|@family-2196|RIPE
21321|20080527|ARETI-AS|@family-2195|RIPE
21322|20020416|ICGNET-AS|@aut-21322-RIPE|RIPE
21323|20040903|ERSTEBANK|@aut-21323-RIPE|RIPE
21324|20011101|OSW|@aut-21324-RIPE|RIPE
21325|20100810|TNA|@family-17870|RIPE
21326|20031212|OpenNet-SA|@aut-21326-RIPE|RIPE
21327|20100504|H3GUKnIE|@aut-21327-RIPE|RIPE
21328|20011101|NBP-AS|@aut-21328-RIPE|RIPE
21330|20050920|AVE-AS|@aut-21330-RIPE|RIPE
21331|20100715|OKDN-AS|@family-17867|RIPE
21332|20101213|NTC-AS|@family-1712|RIPE
21333|20031124|INVA-AS|@aut-21333-RIPE|RIPE
21334|20080715|ASN-VODAFONE-HU|@aut-21334-RIPE|RIPE
21335|20100913|TSNET-AS|@family-2193|RIPE
21336|20100622|INFORENT-AS|@aut-21336-RIPE|RIPE
21337|20100804|UBBNET|@family-17864|RIPE
21338|20081029|NORD-VOSTOK-AS|@aut-21338-RIPE|RIPE
21340|20070213|GPS-BIROTIC|@aut-21340-RIPE|RIPE
21341|20080627|SINET-AS|@aut-21341-RIPE|RIPE
21342|20021025|AKAMAI-ASN2|@aut-21342-RIPE|RIPE
21343|20101213|ALLIED|@family-25703|RIPE
21344|20110111|INTELIGO|@family-17862|RIPE
21345|20101014|MESSAGELABS-EU|@family-17861|RIPE
21346|20100810|VISTORM-AS|@family-16035|RIPE
21348|20050329|KOPTERIFI|@aut-21348-RIPE|RIPE
21349|20030623|TELEFUN-AS|@aut-21349-RIPE|RIPE
21350|20100919|INTERSPACE-AS|@aut-21350-RIPE|RIPE
21351|20011107|MEDIASERV-AS|@aut-21351-RIPE|RIPE
21352|20100625|ASNETMOBILE|@aut-21352-RIPE|RIPE
21353|20100914|ARTCOMS-AS|@aut-21353-RIPE|RIPE
21354|20101020|S-NET-AS|@aut-21354-RIPE|RIPE
21355|20091103|DBH-AS|@aut-21355-RIPE|RIPE
21356|20060330|XchangePointMLP|@aut-21356-RIPE|RIPE
21357|20011109|AS-AKAMAI-MAPPING|@aut-21357-RIPE|RIPE
21358|20091028|ATOS-ORIGIN-DE-AS|@aut-21358-RIPE|RIPE
21359|20061214|PAGINAS-AMARELAS-AS|@aut-21359-RIPE|RIPE
21360|20090331|Empirion|@aut-21360-RIPE|RIPE
21361|20080909|WPP-AS|@aut-21361-RIPE|RIPE
21362|20070628|DCCG-AS|@aut-21362-RIPE|RIPE
21363|20100215|ORBOGRAPH-AS|@family-17852|RIPE
21364|20011112|LANTIK-AS|@aut-21364-RIPE|RIPE
21365|20100630|INTELECA-AS|@aut-21365-RIPE|RIPE
21366|20110128|KYMPNET-AS|@family-17850|RIPE
21368|20021001|BSCH-AS|@aut-21368-RIPE|RIPE
21369|20011115|SEMA-UK-AS|@aut-21369-RIPE|RIPE
21370|20011121|ETEL-ASN|@aut-21370-RIPE|RIPE
21371|20101231|EQUINIX-UK-ASN|@aut-21371-RIPE|RIPE
21372|20090330|telehouse-as|@family-17848|RIPE
21373|20030117|NBB-AS|@aut-21373-RIPE|RIPE
21374|20011119|ALICE-UA-AS|@aut-21374-RIPE|RIPE
21375|20100811|BNPP-AS|@family-17846|RIPE
21376|20070316|MT-LINK_BG|@aut-21376-RIPE|RIPE
21378|20090205|CTCTVER|@aut-21378-RIPE|RIPE
21379|20100818|ISV-AS|@family-679|RIPE
21380|20030409|IPP-ASN|@aut-21380-RIPE|RIPE
21381|20100721|NETLOCK-AS|@family-17845|RIPE
21382|20040913|GEZ-AS|@aut-21382-RIPE|RIPE
21383|20090804|LSIBNET-RU|@family-17843|RIPE
21385|20110127|TNIB|@aut-21385-RIPE|RIPE
21387|20021127|IAP|@aut-21387-RIPE|RIPE
21388|20020607|INSP-AS|@aut-21388-RIPE|RIPE
21389|20021122|TRIMM-NET|@aut-21389-RIPE|RIPE
21390|20091226|BESTNETWORK-AS|@aut-21390-RIPE|RIPE
21391|20070125|TDA-AS|ORG-AB1-AFRINIC|AFRINIC
21392|20100927|MUNTINET-AS|@aut-21392-RIPE|RIPE
21393|20050315|APSS-AS|@aut-21393-RIPE|RIPE
21395|20020412|TPI|@aut-21395-RIPE|RIPE
21396|20101214|NETCONNEX|@aut-21396-RIPE|RIPE
21397|20011127|AII-AT|@aut-21397-RIPE|RIPE
21399|20011127|AS-AKAMAI3|@aut-21399-RIPE|RIPE
21400|20070801|SATLIGHT|@aut-21400-RIPE|RIPE
21401|20091028|BORZEN-AS|@family-17838|RIPE
21403|20011128|INTERTRANSACT-AS|@aut-21403-RIPE|RIPE
21404|20030123|ZETOSA-AS|@aut-21404-RIPE|RIPE
21405|20061119|TSS1|@aut-21405-RIPE|RIPE
21406|20051102|SWAROVSKI-AS|@aut-21406-RIPE|RIPE
21407|20011129|INGRAM-AS|@aut-21407-RIPE|RIPE
21408|20020716|ASN-MAE|@aut-21408-RIPE|RIPE
21409|20110120|IKOULA|@family-2192|RIPE
21410|20060703|TSS2|@aut-21410-RIPE|RIPE
21411|20050815|ITERA-NET-UA|@aut-21411-RIPE|RIPE
21412|20091113|CGATES-AS|@aut-21412-RIPE|RIPE
21413|20110120|ENVIA-TEL-AS|@aut-21413-RIPE|RIPE
21414|20110120|RUSCOMNET-AS|@aut-21414-RIPE|RIPE
21415|20060208|INTERNETGROUP-AS-BG|@aut-21415-RIPE|RIPE
21416|20100823|TCINET-AS|@family-17833|RIPE
21417|20060317|BNC-AS|@aut-21417-RIPE|RIPE
21418|20090914|HARVESTR-AS|@family-17832|RIPE
21419|20091111|HWIGMBH|@aut-21419-RIPE|RIPE
21420|20101102|Swedbank|@aut-21420-RIPE|RIPE
21421|20100401|ASECLINSO|@family-17830|RIPE
21422|20020430|CONNECT-LIVERPOOL|@aut-21422-RIPE|RIPE
21423|20070201|Komax-Holding-AS|@family-17828|RIPE
21424|20020715|BBL-MCSWE-AS|@aut-21424-RIPE|RIPE
21425|20100510|RUSINFO-AS|@aut-21425-RIPE|RIPE
21426|20100212|ACER-EUROPE|@aut-21426-RIPE|RIPE
21427|20011207|RADIANZ-ES-AS|@aut-21427-RIPE|RIPE
21428|20050530|DATAMAX-AS|@aut-21428-RIPE|RIPE
21429|20070424|SICOB|@aut-21429-RIPE|RIPE
21430|20061031|WIA-AS|@aut-21430-RIPE|RIPE
21431|20011207|AS-ZYTAC|@aut-21431-RIPE|RIPE
21432|20101210|Aval|@family-17821|RIPE
21433|20101111|AccentureFSSC|@family-17820|RIPE
21434|20090818|clariant|@aut-21434-RIPE|RIPE
21435|20081007|BROADNET-CZ|@aut-21435-RIPE|RIPE
21436|20110111|ALMANID|@aut-21436-RIPE|RIPE
21437|20100512|AVITI-AS|@aut-21437-RIPE|RIPE
21438|20100830|ECOM-KALUGA-AS|@family-3396|RIPE
21439|20011210|MORGAN-STANLEY|@aut-21439-RIPE|RIPE
21441|20110118|LJSE-AS|@family-17816|RIPE
21442|20100212|MEGATELECOM-AS|@family-17815|RIPE
21443|20011211|AGNS-CH|@aut-21443-RIPE|RIPE
21444|20070821|INFRACOM-AS|@aut-21444-RIPE|RIPE
21445|20031204|AMK-AS|@aut-21445-RIPE|RIPE
21446|20101007|AS21446|@family-17814|RIPE
21448|20070917|MWIL|@aut-21448-RIPE|RIPE
21449|20090922|ETATGE|@family-17813|RIPE
21450|20011214|MIRS-AS|@aut-21450-RIPE|RIPE
21451|20090209|SELLA-AS|@aut-21451-RIPE|RIPE
21452|20100421|skannet-ibadan|ORG-GDES1-AFRINIC|AFRINIC
21453|20101109|FLEX-AS|@family-826|RIPE
21454|20101221|ENET-AS|@family-17809|RIPE
21455|20090618|PLANETSKY|@family-25674|RIPE
21456|20050809|KVADRAT-DK|@aut-21456-RIPE|RIPE
21457|20020511|NLINE-AS|@aut-21457-RIPE|RIPE
21458|20040116|KFW-AS|@aut-21458-RIPE|RIPE
21459|20100223|GNSEUROPEUK-AS|@family-17807|RIPE
21460|20101203|MOVYS-AS|@family-25671|RIPE
21461|20080610|TRANSFAIRNET|@aut-21461-RIPE|RIPE
21462|20100908|TERRA-LINK-AS|@family-1708|RIPE
21463|20041207|TEAM-ADVERTISING-SRL|@aut-21463-RIPE|RIPE
21464|20011217|EDF-AS|@aut-21464-RIPE|RIPE
21465|20100302|EUROPAEISKE-AS|@family-17804|RIPE
21466|20110110|ASQUICKNET|@aut-21466-RIPE|RIPE
21467|20100830|MECOM-AS|@aut-21467-RIPE|RIPE
21468|20101028|ES-PROTEL|@aut-21468-RIPE|RIPE
21469|20011219|CREDEM-AS|@aut-21469-RIPE|RIPE
21470|20091027|SWISP-AS|@family-17799|RIPE
21471|20011219|ASN-FERRANIA|@aut-21471-RIPE|RIPE
21472|20101201|SERVERHOUSE-AS|@aut-21472-RIPE|RIPE
21473|20100921|MANET-AS|@aut-21473-RIPE|RIPE
21474|20070723|SD-WORX|@aut-21474-RIPE|RIPE
21475|20020302|GLOBALLVIV-NET|@aut-21475-RIPE|RIPE
21476|20080522|ASN-ACDC|@aut-21476-RIPE|RIPE
21477|20011221|PRESIDENCY|@aut-21477-RIPE|RIPE
21478|20020403|PLEX|@aut-21478-RIPE|RIPE
21479|20100217|ROSTOV-TELEGRAF-AS|@family-3395|RIPE
21480|20100503|WBT-AS|@family-3394|RIPE
21481|20100723|YOYO-AS|@family-17793|RIPE
21483|20101103|TEL-AS|@family-11|RIPE
21484|20011228||@aut-21484-RIPE|RIPE
21485|20061214|APDL-AS|@aut-21485-RIPE|RIPE
21486|20091117|NDS-AS|@family-17791|RIPE
21487|20100927|SAKHATELECOM-AS|@family-17790|RIPE
21488|20101125|EMPLOT-AS|@aut-21488-RIPE|RIPE
21489|20080428|SHAPE-AS|@aut-21489-RIPE|RIPE
21490|20011231|EVLI-BANK-AS|@aut-21490-RIPE|RIPE
21491|20080704|Uganda-Telecom|@aut-21491-RIPE|RIPE
21492|20021210|MNX-AS|@aut-21492-RIPE|RIPE
21493|20080208|PKXGEU|@aut-21493-RIPE|RIPE
21494|20110121|GREEN|@family-25665|RIPE
21495|20080624|PZUCI-AS|@family-17787|RIPE
21496|20060411|KRASTELECOM-AS|@aut-21496-RIPE|RIPE
21497|20091221|UMC-AS|@aut-21497-RIPE|RIPE
21498|20110112|SEPEPNV|@aut-21498-RIPE|RIPE
21499|20101018|IMS-AS|@aut-21499-RIPE|RIPE
21500|20100708|TNS-AS|@aut-21500-RIPE|RIPE
21501|20101208|MAINLAB-AS|@aut-21501-RIPE|RIPE
21502|20101021|ASN-NUMERICABLE|@aut-21502-RIPE|RIPE
21503|20060215|ARETE-AS|@aut-21503-RIPE|RIPE
21506|20040315||@aut-21506-LACNIC|LACNIC
21520|20040315||@aut-21520-LACNIC|LACNIC
21571|20040315||@aut-21571-LACNIC|LACNIC
21574|20060410||@aut-21574-LACNIC|LACNIC
21575|20100419||@aut-21575-LACNIC|LACNIC
21578|20040315||@aut-21578-LACNIC|LACNIC
21590|20090129||@aut-21590-LACNIC|LACNIC
21595|20071221|BAXTER|@aut-21595-RIPE|RIPE
21599|20040315||@aut-21599-LACNIC|LACNIC
21603|20040315||@aut-21603-LACNIC|LACNIC
21612|20081204||@aut-21612-LACNIC|LACNIC
21614|20071214||@aut-21614-LACNIC|LACNIC
21674|20040415||@aut-21674-LACNIC|LACNIC
21692|20100429||@aut-21692-LACNIC|LACNIC
21739|20050317|TSOL|@aut-21739-AFRINIC|AFRINIC
21741|20040415||@aut-21741-LACNIC|LACNIC
21753|20040415||@aut-21753-LACNIC|LACNIC
21756|20040415||@aut-21756-LACNIC|LACNIC
21765|20040415||@aut-21765-LACNIC|LACNIC
21768|20040415||@aut-21768-LACNIC|LACNIC
21819|20050221|WTN|@aut-21819-AFRINIC|AFRINIC
21824|20040415||@aut-21824-LACNIC|LACNIC
21826|20030508||@aut-21826-LACNIC|LACNIC
21838|20100818||@aut-21838-LACNIC|LACNIC
21856|20080922|NOKIA-Finland|@aut-21856-RIPE|RIPE
21862|20040517||@aut-21862-LACNIC|LACNIC
21874|20050216|MERCER-RIPE-AS|@aut-21874-RIPE|RIPE
21883|20040517||@aut-21883-LACNIC|LACNIC
21888|20040517||@aut-21888-LACNIC|LACNIC
21899|20080813|ABBOTT|@aut-21899-RIPE|RIPE
21911|20040517||@aut-21911-LACNIC|LACNIC
21948|20060713|ASN-MCDATA|@aut-21948-RIPE|RIPE
21980|20040325||@aut-21980-LACNIC|LACNIC
22010|20040517||@aut-22010-LACNIC|LACNIC
22011|20090303||@aut-22011-LACNIC|LACNIC
22047|20031029||@aut-22047-LACNIC|LACNIC
22055|20040517||@aut-22055-LACNIC|LACNIC
22080|20100722||@aut-22080-LACNIC|LACNIC
22085|20060616||@aut-22085-LACNIC|LACNIC
22092|20060616||@aut-22092-LACNIC|LACNIC
22108|20051110|RESEARCH-INT|@family-17753|RIPE
22122|20060616||@aut-22122-LACNIC|LACNIC
22128|20060616||@aut-22128-LACNIC|LACNIC
22129|20060616||@aut-22129-LACNIC|LACNIC
22133|20060616||@aut-22133-LACNIC|LACNIC
22148|20060616||@aut-22148-LACNIC|LACNIC
22175|20080522|Two-Sigma-International-AS|@aut-22175-RIPE|RIPE
22177|20060616||@aut-22177-LACNIC|LACNIC
22185|20050615||@aut-22185-LACNIC|LACNIC
22227|20060616||@aut-22227-LACNIC|LACNIC
22250|20060616||@aut-22250-LACNIC|LACNIC
22305|20060717||@aut-22305-LACNIC|LACNIC
22306|20091125|FISCAL|@aut-22306-RIPE|RIPE
22313|20040714||@aut-22313-LACNIC|LACNIC
22341|20060717||@aut-22341-LACNIC|LACNIC
22351|20080331|INTELSAT|@aut-22351-RIPE|RIPE
22354|20050221|UNIV-DAR|ORG-UODE2-AFRINIC|AFRINIC
22355|20110112|FROGFOOT|ORG-FN1-AFRINIC|AFRINIC
22356|20060717||@aut-22356-LACNIC|LACNIC
22368|20050512||@aut-22368-LACNIC|LACNIC
22371|20060717||@aut-22371-LACNIC|LACNIC
22381|20060717||@aut-22381-LACNIC|LACNIC
22382|20060717||@aut-22382-LACNIC|LACNIC
22386|20050221|SARB|@aut-22386-AFRINIC|AFRINIC
22407|20060717||@aut-22407-LACNIC|LACNIC
22411|20040113||@aut-22411-LACNIC|LACNIC
22415|20091125|KASNET|@aut-22415-RIPE|RIPE
22431|20060717||@aut-22431-LACNIC|LACNIC
22452|20030117|NOMINUM|@aut-22452-RIPE|RIPE
22453|20060717||@aut-22453-LACNIC|LACNIC
22501|20060222||@aut-22501-LACNIC|LACNIC
22508|20060815||@aut-22508-LACNIC|LACNIC
22515|20060815||@aut-22515-LACNIC|LACNIC
22529|20060815||@aut-22529-LACNIC|LACNIC
22541|20011012||@aut-22541-LACNIC|LACNIC
22548|20011015||@aut-22548-LACNIC|LACNIC
22566|20090508||@aut-22566-LACNIC|LACNIC
22570|20041029|AUTODESK-1|@aut-22570-RIPE|RIPE
22572|20050221|INFOSAT-IP|ORG-IL12-AFRINIC|AFRINIC
22627|20020821|UBQTMEDIA|@aut-22627-RIPE|RIPE
22628|20060815||@aut-22628-LACNIC|LACNIC
22661|20060815||@aut-22661-LACNIC|LACNIC
22665|20050228|IPASS|@aut-22665-RIPE|RIPE
22678|20030918||@aut-22678-LACNIC|LACNIC
22683|20021010|PHILIPS-INTERNET|@aut-22683-RIPE|RIPE
22689|20070711||@aut-22689-LACNIC|LACNIC
22698|20061205||@aut-22698-LACNIC|LACNIC
22699|20091028||@aut-22699-LACNIC|LACNIC
22706|20030918||@aut-22706-LACNIC|LACNIC
22724|20011112||@aut-22724-LACNIC|LACNIC
22726|20030918||@aut-22726-LACNIC|LACNIC
22735|20050221|NAMIBIA-OPM|@aut-22735-AFRINIC|AFRINIC
22745|20030918||@aut-22745-LACNIC|LACNIC
22750|20050221|BCSNET|@aut-22750-AFRINIC|AFRINIC
22753|20071221|REDHAT-Stuttgart|@aut-22753-RIPE|RIPE
22798|20030918||@aut-22798-LACNIC|LACNIC
22818|20061024||@aut-22818-LACNIC|LACNIC
22819|20030918||@aut-22819-LACNIC|LACNIC
22833|20040706||@aut-22833-LACNIC|LACNIC
22860|20011206||@aut-22860-LACNIC|LACNIC
22869|20060810||@aut-22869-LACNIC|LACNIC
22876|20031016||@aut-22876-LACNIC|LACNIC
22882|20090731||@aut-22882-LACNIC|LACNIC
22884|20091103||@aut-22884-LACNIC|LACNIC
22889|20090313||@aut-22889-LACNIC|LACNIC
22894|20050119||@aut-22894-LACNIC|LACNIC
22908|20031016||@aut-22908-LACNIC|LACNIC
22917|20091125|INFOCHANNEL|@aut-22917-RIPE|RIPE
22924|20060815||@aut-22924-LACNIC|LACNIC
22927|20040623||@aut-22927-LACNIC|LACNIC
22933|20100427|Turks|@aut-22933-RIPE|RIPE
22939|20050221|IQBUS|@aut-22939-AFRINIC|AFRINIC
22942|20051128|DRKW|@aut-22942-RIPE|RIPE
22969|20070126|MARIETTA-FIBERNET|@aut-22969-RIPE|RIPE
22975|20031016||@aut-22975-LACNIC|LACNIC
23002|20091006||@aut-23002-LACNIC|LACNIC
23007|20031016||@aut-23007-LACNIC|LACNIC
23020|20030618||@aut-23020-LACNIC|LACNIC
23031|20030618||@aut-23031-LACNIC|LACNIC
23058|20050221|DHN-BGP-AS2002|@aut-23058-AFRINIC|AFRINIC
23074|20030618||@aut-23074-LACNIC|LACNIC
23088|20041001|TBG|@aut-23088-RIPE|RIPE
23091|20090622||@aut-23091-LACNIC|LACNIC
23105|20030618||@aut-23105-LACNIC|LACNIC
23106|20030618||@aut-23106-LACNIC|LACNIC
23128|20031006||@aut-23128-LACNIC|LACNIC
23140|20080609||@aut-23140-LACNIC|LACNIC
23148|20090925|Terremark|@aut-23148-RIPE|RIPE
23154|20070205|SANMINA-SCI|@aut-23154-RIPE|RIPE
23161|20070619|VIRTELA-CUST-VNYNYC1-GABROBINS|@aut-23161-RIPE|RIPE
23201|20080401||@aut-23201-LACNIC|LACNIC
23202|20031219||@aut-23202-LACNIC|LACNIC
23216|20031219||@aut-23216-LACNIC|LACNIC
23243|20100205||@aut-23243-LACNIC|LACNIC
23246|20040115||@aut-23246-LACNIC|LACNIC
23289|20031219||@aut-23289-LACNIC|LACNIC
23353|20100622||@aut-23353-LACNIC|LACNIC
23360|20040115||@aut-23360-LACNIC|LACNIC
23382|20040115||@aut-23382-LACNIC|LACNIC
23383|20040115||@aut-23383-LACNIC|LACNIC
23416|20040115||@aut-23416-LACNIC|LACNIC
23456|20070328|RESERVED-AS|@family-25629|RIPE
23487|20050112||@aut-23487-LACNIC|LACNIC
23488|20100527||@aut-23488-LACNIC|LACNIC
23495|20101004||@aut-23495-LACNIC|LACNIC
23503|20071015|Baltimore-GAS-AS|@aut-23503-RIPE|RIPE
23518|20091207|ICANN-DNS-OPs-E|@aut-23518-RIPE|RIPE
23541|20060429||@aut-23541-LACNIC|LACNIC
23549|20090928|DATA-IXP|ORG-DL2-AFRINIC|AFRINIC
23552|20030124|KORNU-AS-KR|@aut-23552-APNIC|APNIC
23553|20030718|IITA-AS-KR|@aut-23553-APNIC|APNIC
23554|20030210|BUSANIX-AS-KR|@aut-23554-APNIC|APNIC
23555|20060704|SBCNET-AS-KR|@aut-23555-APNIC|APNIC
23556|20081203|BANKTOWN-AS-KR|@aut-23556-APNIC|APNIC
23557|20030321|YUHWA-AS-KR|@aut-23557-APNIC|APNIC
23558|20030314|KNFC-AS-KR|@aut-23558-APNIC|APNIC
23559|20070122|SENNB-AS-KR|@aut-23559-APNIC|APNIC
23560|20030321|METLIFEKOREA-AS-KR|@aut-23560-APNIC|APNIC
23561|20060421|YONGINUNIVERSITY-AS-KR|@aut-23561-APNIC|APNIC
23562|20050520|BCRC-AS-KR|@aut-23562-APNIC|APNIC
23563|20100517|VITSSEN-SUWON-AS-KR|@aut-23563-APNIC|APNIC
23564|20061124|CITIBANKKOREA-AS-KR|@aut-23564-APNIC|APNIC
23565|20050614|ADD-AS-KR|@aut-23565-APNIC|APNIC
23566|20050620|HUNGKUK-AS-KR|@aut-23566-APNIC|APNIC
23567|20050630|pcalifekr-AS-KR|@aut-23567-APNIC|APNIC
23568|20050721|CRA-AS-KR|@aut-23568-APNIC|APNIC
23569|20050725|SHINHANCARD-AS-KR|@aut-23569-APNIC|APNIC
23570|20061109|incheon-AS-KR|@aut-23570-APNIC|APNIC
23571|20050810|HDSBANK-AS-KR|@aut-23571-APNIC|APNIC
23572|20050811|AIAK-AS-KR|@aut-23572-APNIC|APNIC
23573|20050824|OCIC-AS-KR|@aut-23573-APNIC|APNIC
23574|20080303|netpia-AS-KR|@aut-23574-APNIC|APNIC
23575|20050906|SKN-NW-2-AS-KR|@aut-23575-APNIC|APNIC
23576|20091222|nhn-AS-KR|@aut-23576-APNIC|APNIC
23577|20050930|ATM-MPLS-AS-KR|@aut-23577-APNIC|APNIC
23578|20070129|NAMDONGNET-AS-KR|@aut-23578-APNIC|APNIC
23579|20051010|SENNEIS-AS-KR|@aut-23579-APNIC|APNIC
23580|20051028|SEGYE-AS-KR|@aut-23580-APNIC|APNIC
23581|20051102|HYNIX-AS-KR|@aut-23581-APNIC|APNIC
23582|20051111|DOOSAN-AS-KR|@aut-23582-APNIC|APNIC
23583|20051118|KEBASNO-AS-KR|@aut-23583-APNIC|APNIC
23584|20051122|HYROADPUSAN-AS-KR|@aut-23584-APNIC|APNIC
23585|20051123|JNNEIS-AS-KR|@aut-23585-APNIC|APNIC
23587|20051201|KCB-AS-KR|@aut-23587-APNIC|APNIC
23596|20060901|EDNSKR1|@aut-23596-APNIC|APNIC
23599|20070716|DDNSKR|@aut-23599-APNIC|APNIC
23600|20060714|GDNSKR1|@aut-23600-APNIC|APNIC
23601|20060714|GDNSKR2|@aut-23601-APNIC|APNIC
23602|20030113|TCCTECH-AS-AP|@aut-23602-APNIC|APNIC
23603|20050222|ICONZ-AS-AP|@aut-23603-APNIC|APNIC
23604|20060809|IBI-AS|@aut-23604-APNIC|APNIC
23605|20030715|DLSUSYS-PH|@aut-23605-APNIC|APNIC
23606|20060828|BELLTELECOM-PH-AS-PH|@aut-23606-APNIC|APNIC
23608|20050803|LEI-TRANS-ACT-AS-AU-AP|@aut-23608-APNIC|APNIC
23609|20030924|EMICNet-AS-AP|@aut-23609-APNIC|APNIC
23610|20050331|HZCNC-AS-AP|@aut-23610-APNIC|APNIC
23611|20030130|OBCOM-ISP-AS-AP|@aut-23611-APNIC|APNIC
23634|20100823|E-DNS-JP|@aut-23634-RIPE|RIPE
23644|20070212|EGAT-AS-TH|@aut-23644-APNIC|APNIC
23645|20030204|BBW-AS-AP|@aut-23645-APNIC|APNIC
23646|20030204|CLARINTSOL-AS-AP|@aut-23646-APNIC|APNIC
23647|20030213|CCNEP-AS-NP|@aut-23647-APNIC|APNIC
23648|20030213|TAIFOOK-HK-AP|@aut-23648-APNIC|APNIC
23649|20101217|NEWSKIES-AS-AP|@aut-23649-APNIC|APNIC
23650|20030214|CHINANET-JS-AS-AP|@aut-23650-APNIC|APNIC
23651|20030217|EAZYNET-AS-ID|@aut-23651-APNIC|APNIC
23652|20030218|XLR8-TRANSIT1-AS|@aut-23652-APNIC|APNIC
23653|20050804|BNPP-AS-SG|@aut-23653-APNIC|APNIC
23654|20060708|AARNET-ADL-OFF-AS-AP|@aut-23654-APNIC|APNIC
23655|20080924|SNAP-NZ-AS|@aut-23655-APNIC|APNIC
23656|20090108|AOT-TH-AS|@aut-23656-APNIC|APNIC
23657|20030226|BLUESKY-AS-AP|@aut-23657-APNIC|APNIC
23658|20030227|TATABPSOLAR-AS-IN|@aut-23658-APNIC|APNIC
23659|20030228|HEITECH-AS-AP|@aut-23659-APNIC|APNIC
23660|20030301|CCTLD-PH-AS|@aut-23660-APNIC|APNIC
23661|20100909|CLARAONLINE|@aut-23661-APNIC|APNIC
23662|20050805|BREAKTHROUGH-AS|@aut-23662-APNIC|APNIC
